file,url,status,words_before,words_after,diagnosis
2026-04-21-rwanda-counting-everything-nisr-ktpress.md,https://www.ktpress.rw/2026/04/rwanda-is-counting-everything-and-changing-in-the-process/,full,804,991,likely-summary
2026-04-22-assabah-tunisia-digital-summit-10.md,https://www.assabahnews.tn/ar/%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1/%D9%88%D8%B7%D9%86%D9%8A%D8%A9/144861-%D9%82%D9%85%D8%A9-%D8%AA%D9%88%D9%86%D8%B3-%D8%A7%D9%84%D8%B1%D9%82%D9%85%D9%8A%D8%A9-%D9%88%D8%B2%D9%8A%D8%B1-%D8%AA%D9%83%D9%86%D9%88%D9%84%D9%88%D8%AC%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%A7%D9%84%D8%AA%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%B1%D9%82%D9%85%D9%8A-%D9%84%D9%85-%D9%8A%D8%B9%D8%AF-%D8%AE%D9%8A%D8%A7%D8%B1%D8%A7-%D8%A8%D9%84-%D8%B6%D8%B1%D9%88%D8%B1%D8%A9-%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE%D9%8A%D8%A9-%D8%AA%D9%81%D8%B1%D8%B6%D9%87%D8%A7-%D9%85%D8%AA%D8%B7%D9%84%D8%A8%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D9%86%D9%85%D9%8A%D8%A9,full,273,647,likely-summary
2026-04-22-cabinet-data-protection-policy.md,https://moice.gov.sl/cabinet-approves-first-ever-data-protection-policy-paving-way-for-new-data-law/,failed,236,0,likely-summary | extract too short | extract too short | extract too short
2026-04-22-gaci-ipv6-transition-libyaherald.md,https://libyaherald.com/2026/04/chairman-of-general-authority-for-communications-and-informatics-urges-swift-transition-from-internet-protocol-version-4-to-ipv6/,full,76,669,likely-summary
2026-04-22-national-ict-innovation-awards-techreviewafrica.md,https://techreviewafrica.com/public/news/5084/malawi-showcases-digital-transformation-progress-at-national-ict-innovation-awards,full,132,358,likely-summary
2026-04-22-sierratel-mvno-africell.md,https://mail.developingtelecoms.com/telecom-business/operator-news/20142-sierratel-to-relaunch-as-an-mvno.html,full,206,531,likely-summary
2026-04-22-techafricanews-sonatel-ftth-annual-report.md,https://techafricanews.com/2026/04/22/sonatel-expands-fiber-and-mobile-data-base-as-ftth-subscribers-top-640000/,full,144,444,likely-summary
2026-04-23-ai-strategy-fair-ethics-before-execution-techcabal.md,https://techcabal.com/2026/04/23/mauritius-new-ai-strategy-sets-a-new-bar-ethics-before-execution/,full,168,1255,likely-summary
2026-04-23-operation-vulindlela-digital-transformation.md,https://www.itweb.co.za/article/operation-vulindlelas-digital-transformation-gathers-pace/lLn14MmQRQAMJ6Aa,full,702,684,likely-verbatim
2026-04-23-safaricom-sued-ai-mpesa-decisions-nation.md,https://nation.africa/kenya/business/safaricom-sued-over-ai-use-in-customer-service-and-m-pesa-decisions-5433484,full,362,874,likely-summary | http 403
2026-04-23-togo-6-millions-niu-fin-2025.md,https://www.togofirst.com/fr/services/2304-18802-togo-plus-de-6-millions-de-citoyens-disposent-d-un-niu-a-fin-2025,full,260,913,likely-summary
2026-04-23-wingu-africa-launches-cloud-exchange-wcx.md,https://www.africa-press.net/tanzania/all-news/wingu-africa-launches-cloud-exchange-to-boost-tanzanias-it,full,193,1269,likely-summary
2026-04-24-icasa-political-crossfire-starlink.md,https://techcentral.co.za/icasa-caught-in-the-political-crossfire-over-starlink/280644/,full,1100,1415,ambiguous
2026-04-24-open-hub-flot-platform.md,https://owlpress-sl.com/fintech-firm-open-hub-launches-flot-platform-boost-digital-payments-sierra-leone/,full,195,550,likely-summary
2026-04-24-paychangu-unified-payment-infrastructure-wearetech.md,https://www.wearetech.africa/en/fils-uk/solutions/malawian-fintech-paychangu-targets-sme-growth-with-unified-payment-infrastructure,full,133,495,likely-summary
2026-04-24-somalia-eaqoonsi-app-dpi.md,https://www.hiiraan.com/news4/2026/Apr/204974/somalias_eaqoonsi_app_shows_progress_gaps_in_digital_public_infrastructure_dpi_push.aspx,full,401,1721,ambiguous
2026-04-25-somalia-cybersecurity-framework-consultation.md,https://www.hiiraan.com/news4/2026/Apr/204984/somalia_launches_national_effort_to_build_cybersecurity_framework.aspx,full,175,367,likely-summary
2026-04-25-tripoli-baladiyabot-municipal-digital-assistant-libyaherald.md,https://libyaherald.com/2026/04/municipality-of-tripoli-centre-announces-the-start-of-the-development-of-baladiyabot,full,99,753,likely-summary
2026-04-27-africanmanager-national-business-register-digital.md,https://en.africanmanager.com/tunisia-national-business-register-accelerates-digitalization-of-its-services/,full,234,625,likely-summary
2026-04-27-biometricupdate-togo-6m-niu-mosip.md,https://www.biometricupdate.com/202604/togo-issues-6m-unique-numbers-as-mosip-based-digital-id-project-progresses,full,366,898,likely-summary
2026-04-27-cnib-aes-enrolment-nita-payment-kiosks-actuniger.md,https://www.actuniger.com/societe/21937-carte-nationale-didentite-biometrique-cnib-avec-nita-les-demarches-simplifiees-pour-regler-ses-frais-et-se-faire-enroler-en-toute-serenite.html,full,224,966,likely-summary
2026-04-28-ai-hallucination-policy-withdrawal.md,https://www.citizen.co.za/news/ai-hallucination-forces-policy-withdrawal-but-expert-frames-it-as-governance-lesson/,full,1041,999,likely-verbatim
2026-04-28-dpi-somalia-risks-repeating-old-mistakes.md,https://wardheernews.com/digital-public-infrastructure-dpi-somalia-risks-repeating-old-mistakes-in-a-digital-form/,full,271,1582,likely-summary
2026-04-28-eswatini-commissions-starlink-satellite-gateway.md,https://techafricanews.com/2026/04/28/eswatini-commissions-starlink-satellite-gateway-to-expand-nationwide-internet-connectivity/,full,226,388,likely-summary
2026-04-28-interoperability-costs-cut-113-agencies.md,https://www.ippmedia.co.tz/the-guardian/news/local-news/read/interoperability-costs-cut-while-113-agencies-operate-payments-systems-2026-04-28-111407,full,181,684,likely-summary
2026-04-28-tribuneechos-anats-oif-etat-civil-interoperabilite.md,https://tribuneechos.com/tchad-lanats-et-loif-sunissent-pour-la-transformation-numerique-de-letat-civil/,failed,227,16,likely-summary | extract too short | extract too short | extract too short
2026-04-29-africabusinessinsight-senegal-alibaba-sovereign-cloud.md,https://africabusinessinsight.com/senegal-partners-alibaba-to-build/,full,192,888,likely-summary
2026-04-29-techafricanews-comite-cadre-juridique-numerique.md,https://techafricanews.com/2026/04/29/chad-forms-committee-to-overhaul-digital-telecom-and-postal-legal-framework/,full,206,329,likely-summary
2026-04-30-ateny-digital-transformation-nairobi-summit-eyeradio.md,https://www.eyeradio.org/ateny-outlines-s-sudans-digital-transformation-plans-at-nairobi-summit/,full,192,920,likely-summary
2026-04-30-bou-governor-warns-protection-of-sovereignty-bill.md,https://www.newvision.co.ug/category/news/bou-governor-atingi-ego-say-sovereignty-bill-NV_232814_052026,full,185,965,likely-summary
2026-04-30-econet-5g-exceeds-netone-telecel-combined.md,https://equityaxis.net/post/19033/2026/4/econet-s-5g-network-now-exceeds-netone-and-telecel-s-combined-infrastructure,full,213,1977,likely-summary
2026-04-30-eswatini-first-national-data-policy-workshop.md,https://techreviewafrica.com/news/5242/eswatini-promotes-national-data-governance-agenda-with-first-national-data-policy-workshop,full,246,429,likely-summary
2026-04-30-kairuki-aomba-222-bilioni-bajeti-micit.md,https://www.mwananchi.co.tz/mw/habari/kitaifa/kairuki-aomba-222-5-bilioni-kamati-yaitaja-tcra-5442016,full,163,1033,likely-summary
2026-04-30-prese-inaugura-recenseamento-automatico.md,https://www.telanon.info/sociedade/2026/04/30/52715/prese-inaugura-recenseamento-automatico-e-poupa-milhoes-ao-estado/,full,254,514,likely-summary
2026-04-30-wingu-africa-targets-tanzania-regional-digital-hub.md,https://www.thecitizen.co.tz/tanzania/business/wingu-africa-now-targets-tanzania-as-region-s-digital-hub-5441614,full,296,1271,likely-summary
2026-04-25-finnovate-libyan-banks-digital-expansion-alwasat.md,https://alwasat.ly/news/economy/516048,failed,136,,likely-summary | http 403 | http 403 | http 403
2026-05-01-government-targets-telecom-expansion-budget-2026-27.md,https://www.thecitizen.co.tz/tanzania/news/national/government-targets-major-expansion-of-telecom-facilities-in-new-budget-5442808,full,233,579,likely-summary
2026-05-01-sparc-systems-data-centre-launch-malawi24.md,https://malawi24.com/2026/05/01/sparc-moves-to-end-malawis-reliance-on-offshore-data/,full,192,371,ambiguous
2026-05-02-ndpc-4000-weekly-cyberattacks-data-localisation.md,https://www.vanguardngr.com/2026/05/ndpc-4000-weekly-cyberattacks-push-data-localisation-stricter-compliance/,full,60,680,likely-summary
2026-05-04-east-africa-regional-satellite-ncrcbsi.md,https://www.connectingafrica.com/connectivity/east-african-countries-to-launch-regional-satellite,full,159,714,likely-summary
2026-05-04-savanna-fibre-uganda-1gbps-broadband.md,https://itweb.africa/article/savanna-fibre-uganda-unveils-1-gbps-fixed-broadband/xnklOqz1mAzM4Ymz,full,120,370,likely-summary
2026-05-05-gbb-ondi-subsidised-sovereign-cloud-startups.md,https://techafricanews.com/2026/05/05/gbb-partners-ondi-to-deliver-subsidised-sovereign-cloud-services-for-nigerian-startups/,full,60,498,likely-summary
2026-05-05-sierra-leone-400m-telecom-usage-gap.md,https://www.connectingafrica.com/connectivity/sierra-leone-invests-400m-in-telecoms-60-usage-gap-remains,full,182,641,likely-summary
2026-05-06-cybercrime-n12bn-90pct-data-offshore.md,https://www.vanguardngr.com/2026/05/cybercrime-surge-hits-nigerias-digital-economy-as-losses-hit-n12bn-annually/,full,103,654,likely-summary
2026-05-06-digital-id-draft-regulation-gazetted.md,https://www.biometricupdate.com/202605/south-africa-gazettes-digital-id-draft-regulation-seeks-comments,full,742,1081,likely-verbatim
2026-05-06-govt-pushes-unified-digital-systems-eservices.md,https://nilepost.co.ug/news/339720/govt-pushes-for-unified-digital-systems-to-strengthen-e-services-delivery,full,159,453,likely-summary
2026-05-06-hormuud-getphone-smartphone-financing.md,https://www.connectingafrica.com/digital-inclusion/hormuud-get-phone-launch-smartphone-financing-program-in-somalia,full,250,1078,likely-summary
2026-05-06-ttcl-targets-1-million-fiber-subscribers-2028.md,https://www.ecofinagency.com/news-digital/0605-55286-tanzania-s-state-telecom-targets-1-million-fiber-subscribers-by-2028,full,166,1037,likely-summary
2026-05-07-anats-oim-mou-identite-securisee.md,https://lendjampost.com/tchad-lanats-et-loim-scellent-un-partenariat-pour-lidentite-securisee-et-la-protection-des-populations-vulnerables/,full,281,762,likely-summary
2026-05-07-cnib-aes-mass-enrolment-launch-lesahel.md,https://www.lesahel.org/carte-nationale-didentite-biometrique-aes-lancement-de-lenrolement-de-masse-sous-le-signe-de-la-souverainete-numerique/,full,269,645,likely-summary
2026-05-07-liquid-fibre-price-war-starlink.md,https://www.newsday.co.zw/opinion-analysis/article/200055001/the-empire-strikes-back-why-liquids-fibre-price-war-is-threatening-starlinks-urban-reign,full,214,908,likely-summary
2026-05-07-vodacom-thunes-mpesa-links-uganda-china.md,https://www.connectingafrica.com/mobile-money/vodacom-tanzania-thunes-roll-out-m-pesa-links-to-uganda-and-china,full,115,778,likely-summary
2026-05-07-wearetech-central-bank-tunpay-label.md,https://www.wearetech.africa/en/fils-uk/news/tech/tunisia-launches-tunpay-label-to-accelerate-mobile-payment-adoption,full,274,511,likely-summary
2026-05-07-zambia-targets-full-digitalisation-smart-zambia.md,https://techafricanews.com/2026/05/07/zambia-targets-full-digitalisation-of-public-services-under-smart-zambia-initiative/,full,129,401,likely-summary
2026-05-07-zig-legal-tender-why-cant-you-use-online.md,https://www.newsday.co.zw/opinion-analysis/article/200055031/zig-is-legal-tender-so-why-cant-you-use-it-online,full,225,1692,likely-summary
2026-05-08-africas-data-worth-400bn-giving-it-away.md,https://itweb.africa/article/africas-data-is-worth-400bn-were-giving-it-away/xA9PO7NEoQGvo4J8,full,321,941,likely-summary
2026-05-08-cipesa-uganda-digital-rights-dialogue.md,https://www.techreviewafrica.com/news/5349/stakeholders-call-for-human-centred-digital-transformation-at-uganda-digital-rights-dialogue,full,166,428,likely-summary
2026-05-08-fuliza-14-trillion-loans-nation.md,https://nation.africa/kenya/business/kenyans-fuliza-record-sh1-4-trillion-loans-for-food-rent-and-fees-5452126,full,103,1141,likely-summary | http 403
2026-05-08-govt-procures-5-machine-systems-id-passport-onecitizendaily.md,https://www.onecitizendaily.com/index.php/2026/05/08/government-procures-5-advanced-machine-systems-for-national-id-and-passport-production/,full,293,561,likely-summary
2026-05-08-ursb-non-individual-register-launch.md,https://www.newvision.co.ug/category/business/centralised-digital-register-to-streamline-bu-NV_233277_052026,full,171,831,likely-summary
2026-05-09-jamii-namba-children-pilot-set-for-rollout.md,https://dailynews.co.tz/jamii-namba-children-pilot-set-for-rollout/,full,201,377,likely-summary
2026-05-09-smart-ids-go-digital-draft-rules.md,https://www.citizen.co.za/news/south-africa/smart-ids-go-digital-home-affairs-publishes-draft-rules/,full,842,765,likely-verbatim
2026-05-09-tchadinfos-anats-airtel-partenariat-securisation-donnees.md,https://tchadinfos.com/2026/05/09/securisation-des-donnees-lanats-et-airtel-tchad-signent-un-partenariat-strategique/,full,329,425,likely-summary
2026-05-11-anid-plateaux-ouest-enregistrement.md,https://www.togofirst.com/fr/social/1105-18935-togo-l-anid-prepare-une-nouvelle-phase-d-enregistrement-biometrique-dans-les-plateaux-ouest,full,233,882,likely-summary
2026-05-11-mtn-rwanda-return-to-profit-techcabal.md,https://techcabal.com/2026/05/11/data-and-fintech-power-mtn-rwandas-return-to-profitability/,full,544,742,ambiguous
2026-05-12-malatsi-ai-expert-panel.md,https://www.timeslive.co.za/news/2026-05-12-malatsi-sets-up-team-of-experts-after-ai-policy-blunder/,full,750,709,likely-verbatim
2026-05-13-kabogo-betting-firms-children-data-nation.md,https://nation.africa/kenya/news/register-or-face-shutdown-kabogo-to-betting-firms-with-children-s-data-5458126,full,499,930,ambiguous | http 403
2026-05-13-kenya-law-tech-zones-itweb.md,https://itweb.africa/article/kenya-enacts-new-law-to-formalise-tech-zones/8OKdWqDXlp6qbznQ,full,297,408,likely-summary
2026-05-13-via-africa-subsea-cable-mou.md,https://techafricanews.com/2026/05/13/via-africa-project-to-launch-new-subsea-cable-strengthening-europe-africa-connectivity/,full,200,458,likely-summary
2026-05-13-zambia-launches-pmis-property-management.md,https://techafricanews.com/2026/05/13/zambia-launches-digital-property-management-system-to-improve-public-service-delivery/,full,144,315,likely-summary
2026-05-14-afap-tender-data-center-servidores-identidade-digital.md,https://www.telanon.info/anuncios/2026/05/14/52921/afap-fornecimento-de-servidores-para-o-data-center-e-recuperacao-de-desastre-para-o-sistema-de-identidade-digital/,full,161,255,likely-summary
2026-05-14-cybernetica-national-interoperability-platform-phase2.md,https://cyber.ee/resources/news/phase-2-tunisia-interoperability/,full,279,779,likely-summary
2026-05-14-kenya-rwanda-digital-cooperation-techafricanews.md,https://techafricanews.com/2026/05/14/kenya-and-rwanda-strengthen-digital-economy-cooperation-in-ai-and-infrastructure-push/,full,173,273,likely-summary
2026-05-14-minister-denies-id-backlog.md,https://www.newsday.co.zw/southerneye/local/article/200055327/minister-denies-id-backlog-amid-growing-public-outcry,full,356,629,ambiguous
2026-05-14-potraz-plots-crackdown-data-act.md,https://businesstimes.co.zw/potraz-plots-crackdown-on-firms/,full,283,1188,ambiguous
2026-05-14-starlink-legal-deadend-icasa-rejects-bee.md,https://www.citizen.co.za/news/south-africa/south-africas-starlink-dream-hits-legal-dead-end-icasa-rejects-malatsis-bee-plan/,full,1015,1060,likely-verbatim
2026-05-14-strengthens-fintech-hub-role-itweb.md,https://itweb.africa/article/rwanda-strengthens-african-fintech-hub-role/kYbe9MXba5bvAWpG,full,360,431,ambiguous
2026-05-14-where-is-africas-data-stored.md,https://techafricanews.com/2026/05/14/where-is-africas-data-actually-being-stored/,full,250,1454,likely-summary
2026-05-14-zambia-accelerate-digital-economy-ppp.md,https://techafricanews.com/2026/05/14/zambia-seeks-to-accelerate-digital-economy-through-public-private-collaboration/,full,175,563,likely-summary
2026-05-15-crawford-capital-eservices-partnership-citizendigital.md,https://citizen.digital/article/south-sudan-confirms-digital-services-partnership-with-crawford-capital-limited-n382816,full,216,549,likely-summary
2026-05-15-starlink-enters-uganda-state-house-license.md,https://www.newvision.co.ug/category/business/starlink-enters-ugandas-telecom-sector-after-NV_233702_052026,full,190,639,ambiguous
2026-05-15-zambia-approves-k255m-digital-infrastructure.md,https://techafricanews.com/2026/05/15/zambia-approves-k255-million-to-upgrade-digital-infrastructure-and-network-quality/,full,130,610,likely-summary
